"","X","Y","ele","time","magvar","geoidheight","name","cmt","desc","src","link1_href","link1_text","link1_type","link2_href","link2_text","link2_type","sym","type","fix","sat","hdop","vdop","pdop","ageofdgpsdata","dgpsid","DistNeigh"
"253",-59.456151,-1.877102,48.88886,"17/10/2022 20:59",NA,NA,"A050A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,980.689324447222
"254",-59.456602,-1.877037,48.84695,"17/10/2022 21:03",NA,NA,"A050A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1012.23464187244
"255",-59.457046,-1.877042,48.98947,"17/10/2022 21:06",NA,NA,"A050A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1038.41598196765
"256",-59.45748,-1.876985,49.30899,"17/10/2022 21:10",NA,NA,"A050A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1071.14586599769
"257",-59.366231,-1.792971,55.75273,"17/10/2022 17:57",NA,NA,"A051A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,376.2869334814
"258",-59.36598,-1.793305,54.97266,"17/10/2022 18:00",NA,NA,"A051A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,422.292781151774
"259",-59.366211,-1.793773,54.43718,"17/10/2022 18:02",NA,NA,"A051A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,441.38090811568
"260",-59.366122,-1.794179,53.74305,"17/10/2022 18:05",NA,NA,"A051A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,401.087936671068
"261",-59.366178,-1.794624,53.23206,"17/10/2022 18:07",NA,NA,"A051A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,352.066809022647
"262",-59.365854,-1.794978,52.88139,"17/10/2022 18:10",NA,NA,"A051A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,311.882655287638
"263",-59.530254,-1.802578,53.80895,"17/10/2022 19:10",NA,NA,"A052A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1199.83102110579
"264",-59.530865,-1.80231,53.30399,"17/10/2022 19:18",NA,NA,"A052A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1192.13947563348
"265",-59.531325,-1.802485,52.01601,"17/10/2022 19:21",NA,NA,"A052A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1228.08375625296
"266",-59.531848,-1.802406,50.33536,"17/10/2022 19:27",NA,NA,"A052A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1242.4323961739
"267",-59.532315,-1.802453,50.59703,"17/10/2022 19:30",NA,NA,"A052A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1269.10231278877
"268",-59.532773,-1.802509,50.65047,"17/10/2022 19:31",NA,NA,"A052A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1297.73657081873
"269",-59.764958,-1.576486,52.57424,"31/08/2022 14:13",NA,NA,"A053A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,115.526035664538
"270",-59.765413,-1.576474,51.89062,"31/08/2022 14:17",NA,NA,"A053A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,90.921277712629
"271",-59.765936,-1.576573,51.22269,"31/08/2022 14:20",NA,NA,"A053A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,64.9921156391261
"272",-59.766456,-1.576606,50.54821,"31/08/2022 14:24",NA,NA,"A053A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,78.3767078332461
"273",-59.766934,-1.576649,49.56117,"31/08/2022 14:28",NA,NA,"A053A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,71.4364165605281
"274",-59.767424,-1.576517,49.8335,"31/08/2022 14:31",NA,NA,"A053A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,81.952551409501
"275",-59.657814,-1.572524,53.07841,"15/09/2022 19:49",NA,NA,"A055A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,92.255253316379
"276",-59.657779,-1.573047,53.08121,"15/09/2022 19:29",NA,NA,"A055A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,149.825580998527
"277",-59.657788,-1.573511,52.5886,"15/09/2022 19:33",NA,NA,"A055A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,129.155852179352
"278",-59.65781,-1.573995,51.81601,"15/09/2022 19:37",NA,NA,"A055A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,90.3311001767763
"279",-59.657727,-1.574469,52.16559,"15/09/2022 19:40",NA,NA,"A055A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,57.7010273559267
"280",-59.657655,-1.574907,52.90206,"15/09/2022 19:45",NA,NA,"A055A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,19.8851658189367
"281",-59.467261,-1.856128,47.42713,"20/10/2022 20:35",NA,NA,"A057A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1256.58115365778
"282",-59.467674,-1.856251,47.32261,"20/10/2022 20:36",NA,NA,"A057A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1253.95666878
"283",-59.46817,-1.856163,47.5314,"20/10/2022 20:39",NA,NA,"A057A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1228.17544109675
"284",-59.468672,-1.856136,47.12522,"21/10/2022 20:48",NA,NA,"A057A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1210.84272835073
"285",-59.468606,-1.856158,47.08881,"20/10/2022 20:43",NA,NA,"A057A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1214.96744716355
"286",-59.46914,-1.856087,47.45848,"20/10/2022 20:46",NA,NA,"A057A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1194.23096910773
"287",-59.469537,-1.856451,47.75678,"20/10/2022 20:49",NA,NA,"A057A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,1226.05106608164
"288",-59.781855,-1.631547,54.67197,"29/08/2022 15:38",NA,NA,"A058A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,51.8168004044792
"289",-59.781741,-1.632073,55.14292,"29/08/2022 15:41",NA,NA,"A058A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,27.0649206392109
"290",-59.781691,-1.632567,54.61505,"29/08/2022 15:44",NA,NA,"A058A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,64.9194266139666
"291",-59.781629,-1.632992,54.413,"29/08/2022 15:48",NA,NA,"A058A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,110.442768382493
"292",-59.781661,-1.63364,55.39365,"29/08/2022 15:51",NA,NA,"A058A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,73.0430243934057
"293",-59.781736,-1.634114,54.97188,"29/08/2022 15:54",NA,NA,"A058A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,29.7604290139699
"294",-59.42558,-1.739109,61.67572,"20/10/2022 16:48",NA,NA,"A060A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,57.67859773028
"295",-59.425118,-1.739053,62.00475,"20/10/2022 16:52",NA,NA,"A060A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,63.7439496117072
"296",-59.424675,-1.739031,61.90528,"20/10/2022 16:55",NA,NA,"A060A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,66.5867284989592
"297",-59.424193,-1.739029,61.50014,"20/10/2022 16:58",NA,NA,"A060A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,64.6436026652543
"298",-59.423692,-1.739021,61.22104,"20/10/2022 17:00",NA,NA,"A060A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,93.631890511258
"299",-59.423239,-1.738984,61.09385,"20/10/2022 17:03",NA,NA,"A060A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,65.9885853037673
"300",-59.355083,-1.782663,60.82432,"17/10/2022 17:31",NA,NA,"A061A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,765.67145641403
"301",-59.355552,-1.782726,60.21808,"17/10/2022 17:34",NA,NA,"A061A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,787.564632660653
"302",-59.355955,-1.78275,59.4474,"17/10/2022 17:37",NA,NA,"A061A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,811.314971821734
"303",-59.356196,-1.782844,57.30521,"17/10/2022 17:44",NA,NA,"A061A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,817.201396343567
"304",-59.356673,-1.782768,56.79522,"17/10/2022 17:47",NA,NA,"A061A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,845.849932535737
"305",-59.357114,-1.782817,56.81034,"17/10/2022 17:49",NA,NA,"A061A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,862.763276081026
"306",-59.434506,-1.808139,56.76674,"18/10/2022 19:22",NA,NA,"A065A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,212.005871536725
"307",-59.434602,-1.808579,56.46574,"18/10/2022 19:24",NA,NA,"A065A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,169.294351716225
"308",-59.434668,-1.809002,55.99602,"18/10/2022 19:25",NA,NA,"A065A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,134.139342872581
"309",-59.434658,-1.80944,56.40308,"18/10/2022 19:27",NA,NA,"A065A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,116.555968078874
"310",-59.434713,-1.809803,55.12128,"18/10/2022 19:30",NA,NA,"A065A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,109.174282279307
"311",-59.434726,-1.810288,54.91881,"18/10/2022 19:33",NA,NA,"A065A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,80.8427732846891
"312",-59.663178,-1.859406,53.83139,"24/09/2022 17:46",NA,NA,"A067A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,463.304386510654
"313",-59.66277,-1.859296,54.41772,"24/09/2022 17:49",NA,NA,"A067A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,471.337293433196
"314",-59.662293,-1.859309,54.50824,"24/09/2022 17:51",NA,NA,"A067A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,469.526364349872
"315",-59.661825,-1.859255,55.60946,"24/09/2022 17:55",NA,NA,"A067A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,478.766498055782
"316",-59.661353,-1.859262,55.60913,"24/09/2022 17:56",NA,NA,"A067A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,486.950332672134
"317",-59.6608,-1.859189,56.12718,"24/09/2022 17:58",NA,NA,"A067A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,511.847093753467
"318",-59.549412,-1.762387,55.30986,"17/10/2022 17:14",NA,NA,"A068A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,352.495320203128
"319",-59.549482,-1.762835,56.05984,"17/10/2022 17:18",NA,NA,"A068A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,391.682878243768
"320",-59.54954,-1.763325,56.87444,"17/10/2022 17:22",NA,NA,"A068A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,435.765805623179
"321",-59.549593,-1.763779,56.56465,"17/10/2022 17:25",NA,NA,"A068A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,474.941452468719
"322",-59.549529,-1.764225,54.82374,"17/10/2022 17:29",NA,NA,"A068A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,504.686151676412
"323",-59.549726,-1.764636,53.66656,"17/10/2022 17:33",NA,NA,"A068A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,553.116036926743
"324",-59.713542,-1.718762,46.21274,"16/09/2022 21:08",NA,NA,"A069A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,259.963639544402
"325",-59.71403,-1.718794,45.59432,"16/09/2022 21:09",NA,NA,"A069A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,269.258141982333
"326",-59.714279,-1.719027,47.84063,"16/09/2022 21:16",NA,NA,"A069A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,300.962082249126
"327",-59.714962,-1.719031,46.79829,"16/09/2022 21:19",NA,NA,"A069A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,330.514272853387
"328",-59.715442,-1.718737,47.4487,"16/09/2022 21:25",NA,NA,"A069A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,322.915535189559
"329",-59.715647,-1.718936,47.03201,"16/09/2022 21:21",NA,NA,"A069A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,349.392626296386
"330",-59.664077,-1.52678,58.1536,"14/09/2022 17:24",NA,NA,"A071A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,17.9225396713992
"331",-59.663851,-1.526335,57.86784,"14/09/2022 17:28",NA,NA,"A071A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,40.2914412256492
"332",-59.663731,-1.525825,55.71354,"14/09/2022 17:32",NA,NA,"A071A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,84.7775570641023
"333",-59.663696,-1.525374,56.49894,"14/09/2022 17:36",NA,NA,"A071A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,129.000893023589
"334",-59.663581,-1.524818,56.03345,"14/09/2022 17:39",NA,NA,"A071A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,99.9356802924341
"335",-59.66357,-1.524355,55.65787,"14/09/2022 17:43",NA,NA,"A071A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,57.9270210385903
"336",-59.856725,-1.525122,55.75278,"02/09/2022 19:27",NA,NA,"A072A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,554.275875023259
"337",-59.856185,-1.525165,55.14929,"02/09/2022 19:30",NA,NA,"A072A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,594.632693980601
"338",-59.855774,-1.525213,55.10559,"02/09/2022 19:33",NA,NA,"A072A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,628.735796676417
"339",-59.855415,-1.525242,54.79936,"02/09/2022 19:36",NA,NA,"A072A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,616.946777634368
"340",-59.854839,-1.524994,54.81315,"02/09/2022 19:39",NA,NA,"A072A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,551.081460879595
"341",-59.854551,-1.525006,55.84286,"02/09/2022 19:42",NA,NA,"A072A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,529.228394104225
"342",-59.431338,-1.829638,48.96592,"19/10/2022 20:19",NA,NA,"A073A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,150.14299998433
"343",-59.431764,-1.829782,49.39373,"19/10/2022 20:21",NA,NA,"A073A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,199.976035002183
"344",-59.432218,-1.829756,49.93167,"19/10/2022 20:23",NA,NA,"A073A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,241.956901368158
"345",-59.43267,-1.829884,49.98446,"19/10/2022 20:27",NA,NA,"A073A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,219.80377064431
"346",-59.433137,-1.829883,49.41631,"19/10/2022 20:29",NA,NA,"A073A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,194.793713010202
"347",-59.433575,-1.829929,49.40805,"19/10/2022 20:32",NA,NA,"A073A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,187.150469524775
"348",-59.751057,-1.398451,55.18187,"25/08/2022 15:36",NA,NA,"A074A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,116.61862872879
"349",-59.750564,-1.398461,56.029,"25/08/2022 15:43",NA,NA,"A074A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,78.0182865976897
"350",-59.750097,-1.398528,55.80517,"25/08/2022 15:46",NA,NA,"A074A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,47.7006682323517
"351",-59.749579,-1.398566,55.94894,"25/08/2022 15:49",NA,NA,"A074A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,60.2535399000129
"352",-59.749054,-1.398348,56.69575,"25/08/2022 15:53",NA,NA,"A074A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,87.3860955559708
"353",-59.748813,-1.398599,56.9937,"25/08/2022 15:56",NA,NA,"A074A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,58.0641131708082
"354",-59.643782,-1.762538,55.18806,"25/09/2022 19:53",NA,NA,"A075A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,832.159508678158
"355",-59.641944,-1.762413,57.47239,"04/10/2022 17:32",NA,NA,"A075A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,846.373354752945
"356",-59.643341,-1.76245,55.35174,"25/09/2022 19:58",NA,NA,"A075A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,839.474487844964
"357",-59.642366,-1.76239,57.13949,"04/10/2022 17:36",NA,NA,"A075A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,850.953414445514
"358",-59.64288,-1.762308,54.37204,"25/09/2022 20:02",NA,NA,"A075A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,855.731219079999
"359",-59.642685,-1.76259,57.7155,"04/10/2022 17:38",NA,NA,"A075A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,825.780259058967
"360",-59.642422,-1.762212,53.99028,"25/09/2022 20:05",NA,NA,"A075A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,869.885231828512
"361",-59.643114,-1.762652,56.92751,"04/10/2022 17:47",NA,NA,"A075A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,817.027845246159
"362",-59.641991,-1.762064,53.33234,"25/09/2022 20:09",NA,NA,"A075A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,885.268571338527
"363",-59.643683,-1.762546,57.17094,"04/10/2022 17:49",NA,NA,"A075A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,830.483482610598
"364",-59.641573,-1.762121,52.05587,"25/09/2022 20:14",NA,NA,"A075A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,876.192201888145
"365",-59.644139,-1.762537,57.99158,"04/10/2022 17:52",NA,NA,"A075A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,836.329657629672
"366",-59.473207,-1.803307,54.56404,"20/10/2022 18:56",NA,NA,"A076A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,261.851424559846
"367",-59.472843,-1.803227,54.30712,"20/10/2022 19:00",NA,NA,"A076A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,299.401265727617
"368",-59.472393,-1.803266,54.16524,"20/10/2022 19:02",NA,NA,"A076A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,339.150737361584
"369",-59.471927,-1.803251,52.56296,"20/10/2022 19:07",NA,NA,"A076A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,385.615079911673
"370",-59.471563,-1.803155,51.99022,"20/10/2022 19:10",NA,NA,"A076A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,414.32213408121
"371",-59.471098,-1.803281,51.43284,"20/10/2022 19:17",NA,NA,"A076A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,434.435360321912
"372",-59.492014,-1.569357,57.3393,"10/10/2022 17:16",NA,NA,"A078A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,62.5068489384632
"373",-59.491546,-1.569377,57.33671,"10/10/2022 17:19",NA,NA,"A078A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,103.791155689653
"374",-59.49109,-1.56942,57.82496,"10/10/2022 17:23",NA,NA,"A078A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,117.493413834866
"375",-59.490644,-1.569323,58.55093,"10/10/2022 17:25",NA,NA,"A078A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,68.4100331753096
"376",-59.490171,-1.569238,58.5056,"10/10/2022 17:28",NA,NA,"A078A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,27.1665135675132
"377",-59.489736,-1.56921,59.3854,"10/10/2022 17:30",NA,NA,"A078A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,47.5211438417164
"378",-59.745321,-1.420751,54.60398,"25/08/2022 14:56",NA,NA,"A079A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,27.1259162395006
"379",-59.745435,-1.421123,54.49204,"25/08/2022 15:02",NA,NA,"A079A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,69.174642632561
"380",-59.745263,-1.421647,54.69939,"25/08/2022 15:05",NA,NA,"A079A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,126.407834036832
"381",-59.745151,-1.422077,54.23681,"25/08/2022 15:09",NA,NA,"A079A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,117.443228544588
